player_1,player_2,player_3,player_4,winner
17894,18726,9601,30745,3
26850,558,14215,5202,4
34418,20932,32987,17033,4
32119,4445,13482,16444,2
28483,35865,10411,21741,2
7483,15591,29946,11995,4
38244,23884,2837,23112,2
35143,19288,22445,36568,3
24708,26066,29062,1419,2
25279,37384,8129,38887,4
14899,8822,2132,6618,4
27708,33705,11038,3732,3
20036,12620,5859,31376,2
35988,23828,23218,10367,1
11239,36651,30611,9739,4
17182,5199,548,14241,2
12687,32158,4484,16357,3
6699,21528,2890,14837,2
28357,38124,2223,25477,1
8845,29098,13319,37409,3
3544,5882,31477,17813,4
1494,20032,26045,24610,3
35153,8183,15582,22496,4
19300,32827,29864,18622,4
20863,26821,38822,11881,2
27665,34278,33606,7338,1
17836,9636,30744,36737,2
22486,5949,27545,3564,1
11230,14874,20810,35228,1
18530,37288,15690,20240,1
34347,5095,26885,14087,2
2800,35907,23913,29155,2
8864,26114,12688,4402,4
1330,38229,32040,13413,4
31416,28332,25462,29954,1
2084,21603,10482,659,3
8234,23101,38988,32859,2
19400,6688,7444,33543,1
24723,11882,17087,16477,4
35793,10342,21699,23953,1
26827,14111,32970,5213,4
11082,30596,9618,17786,3
11850,34490,7440,17185,4
18692,20977,36553,22413,4
2808,8209,6618,23212,4
3745,25498,38988,5840,1
38184,24669,28321,2040,3
35237,37306,607,31311,4
29948,8856,33589,15655,1
29182,13431,4486,1370,3
27585,32171,12569,19291,4
20154,26086,16294,14976,2
35888,10412,23944,23031,1
14163,5142,26787,17234,2
26215,4466,13456,1329,2
16340,32134,33588,15598,1
21724,6662,2821,2088,1
12744,37459,24694,19499,1
34306,11807,32966,525,2
36561,9653,18609,22276,2
8872,27536,14900,25418,1
28315,8084,38130,35112,1
29051,29899,38894,5906,1
20090,3626,31477,30569,1
20939,17925,7358,11199,3
5097,17123,14185,26884,1
17802,36737,22376,9541,4
26098,4445,8810,13303,2
23076,35778,23939,38130,2
18545,19334,30623,11135,4
33590,1397,37363,16354,4
6636,10401,2856,29099,2
28326,21710,20192,31468,2
638,34338,7296,11810,4
2061,14874,20827,5905,1
8243,15609,24591,3613,1
25307,32877,38901,32060,2
27578,29814,35139,12703,3
9724,11172,22422,17896,1
14048,5046,11911,17243,2
23894,35858,6656,10293,2
26819,32900,34452,38961,1
21631,23164,2244,15723,1
2935,38233,35066,24543,1
28399,8100,29188,29980,1
8976,16367,13315,4377,4
5993,19277,30744,18749,4
25291,7467,31314,3536,2
20890,654,1451,36678,2
27665,14832,12593,32138,1
20203,37284,26206,33619,3
5238,17197,14207,34407,1
22470,11042,30634,9730,4
12724,16478,26101,4461,4
33671,8794,1470,13455,4
36669,5980,3557,17949,4
32048,37288,24628,25453,1
28310,35916,10429,2799,2
38160,23971,14786,6709,2
31435,35162,19447,18724,4
29125,8117,27557,29922,1
20864,7348,26980,32956,3
15640,21724,38898,2156,2
20111,23102,11823,687,1
