player_1,player_2,player_3,player_4,winner
35988,2969,28424,23900,1
4481,13347,16472,33627,1
17928,18610,36572,9699,4
22427,30675,5940,11066,1
23035,2189,38115,10343,4
12563,26221,29142,27575,2
11989,14141,5082,34495,3
32980,20827,26842,29860,3
7292,20155,17231,25452,3
8899,32218,8169,14832,2
1394,24748,31310,35123,1
37362,19282,38905,6655,1
15672,3737,598,21726,4
17859,31416,9649,22416,3
26816,17068,5095,34320,3
11856,29929,14031,32897,3
12529,16475,26030,4395,4
32191,33625,20981,13356,4
7322,20228,25293,701,1
8800,35164,19470,29102,1
28284,10434,35997,6625,3
1328,2038,8051,27672,1
37402,38061,3550,38810,1
14925,21656,23835,5811,3
24633,2899,36748,30660,1
15574,23116,18676,11065,2
9623,17794,22302,18735,1
26834,7492,14169,5058,4
16472,12718,4360,13446,3
17079,533,11822,15734,1
32168,8985,26176,33567,3
28417,35920,2911,23871,2
1427,29241,24588,37340,1
38095,2082,6581,10299,4
5884,31407,11067,30740,3
38885,20092,34418,3600,3
29806,19309,32841,36601,3
14971,8063,27690,21663,4
20806,35133,25388,23195,3
35947,15581,21613,10289,1
14217,5148,26912,17060,2
23844,24726,28404,23042,1
16458,4374,26049,8953,2
11233,9747,18538,3625,2
34280,11805,38867,7447,2
33640,13425,12667,20061,2
6651,29025,2214,2921,4
5775,17827,30699,31415,2
579,32817,25353,27541,2
1372,32103,20952,19434,2
37459,36585,14995,35117,1
29808,22385,8062,38026,1
4443,33565,13377,16302,1
35959,10339,21673,28493,1
23892,23109,38143,29861,1
26868,11783,5073,14225,3
12696,29192,26175,8854,3
2920,2047,8221,35201,1
32213,20970,24671,1349,1
6728,19440,14986,31288,1
7475,34395,32918,17163,4
5959,9719,30706,17855,2
37351,38788,27688,3644,1
20116,650,25462,18715,1
15619,22367,36715,11041,1
5249,11874,17156,14216,1
23782,6582,35836,21697,3
22330,9685,15555,3655,2
16292,13417,4397,8839,3
11237,17804,14843,35184,2
18674,36676,38990,19417,1
30632,27618,2121,24706,1
632,32811,28404,26989,4
5968,29026,2808,25352,1
31368,8026,33720,29854,1
37363,32061,26065,1444,3
20869,7317,12730,34316,4
20059,38180,10429,23163,1
4390,12674,13432,26137,1
14167,11861,17025,5048,4
26889,20051,34287,704,1
16493,33714,29189,32071,1
11032,9565,36584,17861,2
18628,22443,5808,19395,2
30710,3554,35110,20936,1
6586,10393,21721,35883,4
32786,27585,7339,15595,1
38999,14877,29794,37313,1
2150,23102,38246,23891,4
31296,1399,25333,8809,1
8238,28324,24556,2974,4
9525,11098,22391,17999,1
23938,35839,23025,10468,2
21688,8167,2222,2795,1
11799,5159,26906,29911,2
32994,14113,34417,25353,2
6649,20882,24709,28479,1
8820,12612,4470,13473,3
1349,37408,16344,26124,4
38064,27608,29101,20067,1
5835,30725,18590,3602,3
31485,36654,38874,35174,2
14869,19432,624,32082,1
15736,17076,7327,33648,1
