player_1,player_2,player_3,player_4,winner
5125,32876,14083,7408,1
23800,35807,21534,6683,2
17806,9700,3739,22383,2
26065,4412,13339,12576,2
17067,15630,26951,646,3
18546,30711,5914,11118,4
32237,16286,37425,1302,2
8784,33629,14854,27541,2
2237,10422,2839,28464,2
35078,20081,25452,36744,4
29964,24630,11805,38947,3
19441,29088,38092,31446,4
20793,23066,34296,8100,3
4454,26218,13370,16422,1
9636,17850,11219,36725,1
26839,17074,5080,11996,3
10366,23167,35783,6609,3
21553,38121,23788,14999,3
18555,22275,30724,31456,2
12548,33685,20788,8957,1
2859,15742,8219,29101,1
28278,20054,29907,38897,1
2214,25373,5968,37346,1
35178,3601,569,1477,2
24638,32131,32989,7333,2
27544,19483,14094,34445,2
5163,17109,26825,14048,1
17915,22280,18743,9550,4
10409,23124,23961,35968,4
16443,29184,13471,4330,4
12684,15579,1499,26114,4
6747,27601,28481,21684,4
32096,38905,37349,33541,4
8784,7366,24726,20120,1
2192,3573,38193,2979,4
29879,11853,25373,34377,2
35125,11126,30612,5977,2
19297,36631,31436,8184,2
14915,32796,20917,666,1
26154,33616,4359,32216,3
10392,35875,14915,21531,2
12718,24575,13361,1332,3
30597,11163,17817,9561,4
2942,23788,20797,15546,2
32923,5191,34449,26853,2
6657,23175,19335,25429,2
7352,14124,675,17053,2
28481,38162,35069,29869,1
5915,3615,18550,22448,4
8144,2054,37437,31493,2
29224,20085,16470,36559,3
27610,38889,8836,11909,1
23867,23154,35941,10412,3
26061,32131,4284,13390,3
16276,24735,12599,29049,1
21650,28287,2777,15606,1
11914,26894,679,5028,4
33730,27595,8895,20139,1
32817,25422,20890,14031,4
6717,35155,2197,5778,1
7339,31310,14998,17192,4
1398,18740,37378,3707,1
38092,11055,8249,36575,1
38851,22438,19279,34352,4
29777,9624,30734,17862,1
5106,34339,29881,26979,1
14076,536,20125,11972,1
10344,28493,35903,23785,3
21732,8104,2970,38127,1
17154,29201,24718,32828,1
23236,35103,6593,15619,1
3528,17966,22355,9661,4
7370,5923,2188,38822,1
1403,4489,16293,8822,2
37323,13298,12617,20867,2
31327,36601,11167,18745,3
14922,32156,30659,25442,1
27650,26172,33725,19296,4
13283,16488,4309,26132,3
14160,32941,26831,5040,4
23878,35958,21545,10388,2
12602,20214,27678,33659,1
11853,599,34285,17188,4
32190,25365,15741,8865,1
7411,29915,20813,29070,1
28458,2060,23086,38068,3
38882,31399,19312,35156,1
37374,5995,6664,1333,4
8113,3566,2834,36718,3
24547,30526,11245,17815,1
14843,18554,22427,9728,1
35863,23131,2867,8189,1
23931,14888,6671,20840,1
10440,15729,28289,27689,1
22496,9559,31433,11051,2
26966,5060,14173,7360,2
21690,19443,2058,20186,1
12561,4349,13474,8795,2
34405,649,17115,38818,3
3681,17916,29923,18674,2
38100,25470,32902,24595,1
1360,26174,33572,37424,2
5785,36611,32198,30713,4
35145,16328,11892,29175,1
