player_1,player_2,player_3,player_4,winner
35989,2935,21729,6567,1
5242,14227,26825,17160,1
13447,29069,16393,4440,4
23775,2216,23107,28411,1
10431,8179,38057,20782,1
11153,9591,18730,17888,2
30667,22378,15535,31285,2
34285,11837,38824,32835,2
32188,14864,12710,26213,4
7305,29899,25402,640,1
1489,5782,33683,8996,3
35106,36556,20210,19324,2
24702,3648,37296,27713,3
9529,5837,22290,17912,1
13468,26248,4459,37443,3
17061,34489,5249,26955,3
11026,27620,18723,30732,1
21650,35898,6613,10482,2
33716,16389,12686,29192,2
3660,8065,35028,36565,4
591,32786,14201,11803,3
31399,38240,20193,19330,1
2103,23979,24616,28444,2
38932,7386,1297,29844,2
25399,2850,8875,20992,1
14890,23131,32130,15646,2
23858,21681,35947,2854,3
26230,13314,16325,4299,4
23091,27585,10279,14845,3
34373,7442,5207,26968,3
3644,22494,9565,17803,3
28455,25447,6650,24639,3
38084,37447,20168,19433,1
624,5980,14214,17111,3
2074,1430,35156,29078,1
29809,36546,31483,11969,4
8130,33549,8960,38824,1
15642,18605,32025,32879,1
20781,12550,11117,30621,1
9540,22363,18526,17913,1
14175,26882,5202,11967,3
10300,21633,28485,35786,4
23153,2844,38185,23862,4
30630,11047,20222,36723,2
6636,20972,2175,27729,1
3558,31378,24624,5868,1
1394,16424,12663,4347,4
35095,19280,38795,711,1
8096,29134,7363,8925,1
14848,29978,32895,33749,1
25372,37402,17081,26036,3
15571,32213,34303,13417,1
35980,10422,23878,38230,1
26999,32964,29800,5111,4
26038,29031,4290,13437,3
16426,24630,12628,33568,1
18645,36715,22475,9729,4
11888,7330,14926,14195,4
30714,5931,11200,17908,4
32129,27677,1363,20199,1
6725,28311,21630,20906,3
8778,19312,37408,688,1
35065,8104,31378,3693,4
25311,38922,2886,17055,4
15691,2216,23060,34405,3
5025,11878,14161,26890,1
10377,23979,35998,6721,3
21718,38123,2979,2249,1
17204,20080,34419,678,1
11058,5793,9622,30662,3
23128,14828,28308,15530,1
33663,13292,24737,4379,4
32936,19324,38979,27615,1
7432,35227,20889,37473,1
29938,31483,36589,3644,1
8037,1398,18609,32078,1
29241,16361,22366,26094,4
25313,8870,17789,12667,1
35976,21526,23825,10301,1
9703,22427,11029,18565,1
17975,31361,3749,36612,1
26072,32227,4407,12702,3
16324,8777,13418,33589,3
17077,34317,14084,5068,4
30728,19396,5898,35142,1
28423,2875,23113,6696,3
690,32987,26972,7399,3
37312,1349,27592,24553,2
29178,20791,2058,25435,1
20139,29989,38893,14944,1
15642,8206,11776,38211,4
5106,727,11941,17240,1
14137,29909,38798,34330,1
17790,9565,22347,19278,2
26813,20975,25486,7334,1
16362,4404,13455,26067,2
18749,30634,11101,20120,3
23163,35783,2911,23804,2
32859,35197,27648,8140,1
3722,31400,36714,1391,3
37465,12718,32090,33727,2
2126,10425,15657,21680,2
24650,8957,29057,28404,2
14918,38098,5819,6703,4
