player_1,player_2,player_3,player_4,winner
5106,26781,14223,11775,1
9578,3654,22289,17805,1
13313,4481,12647,26095,2
23984,35976,10277,21704,2
23102,38071,28443,2873,1
30589,31438,11081,18705,3
1360,8901,32124,16305,4
5974,27538,35222,36671,4
38901,34316,17091,19354,3
37294,14797,20165,33574,4
29953,32890,25351,29108,2
24640,743,15630,8060,1
20798,7342,2042,6726,2
9602,17949,22329,11191,1
13417,15614,4350,16445,3
23961,35945,21572,10305,2
26842,14061,5100,11825,3
17102,32889,719,7423,1
30596,18690,5793,3611,2
33625,20952,26034,32224,3
34468,38796,29854,25342,1
37400,35227,12684,1456,3
29192,31379,8935,24664,3
14936,23190,28350,2931,2
19482,36677,27676,2237,2
20229,38116,8147,6739,1
4284,32063,26204,13346,1
17991,30541,9726,22300,3
14131,26957,5157,27562,3
11843,34424,17059,35100,3
2982,8144,35895,23924,3
6631,20850,14896,10335,4
36747,19332,18590,11053,4
3637,24608,20174,38223,1
5932,29897,15686,28372,1
31381,38874,37315,8895,1
2186,596,1497,21529,4
29039,7465,12559,16433,4
25456,32787,33606,23042,2
5207,26950,38892,32825,1
13422,20121,12604,4319,4
14196,17060,15561,14803,1
10347,21581,23826,35906,4
23058,2793,6596,35051,1
11931,544,19393,31495,1
34383,29847,24553,8939,1
32057,20846,37436,26043,4
3644,22352,9730,17942,3
7340,25292,8184,36531,1
1300,27533,38243,16318,4
2236,5974,28475,33691,3
29145,18635,11220,30736,1
9631,17930,11128,3559,1
35984,6609,38132,23956,1
23059,28371,8120,10328,4
2863,2042,20945,21596,4
30742,22402,31451,5884,2
36559,18726,35077,19326,2
32949,11884,5142,17212,3
1276,4472,26025,16323,2
38836,34430,14201,25369,3
29788,20048,26940,14804,3
29249,13426,12706,33547,2
15742,37353,571,24526,1
27527,8854,7303,32114,1
9594,18581,17783,22464,1
35822,23863,21646,6555,1
10309,23176,15682,38025,1
26067,16422,4351,13487,3
17076,26783,34450,5201,4
2984,8061,20102,2157,1
32951,11907,29874,14112,4
36694,31358,11095,30526,3
28458,14978,19478,20848,1
3730,29075,5980,27532,1
38883,7479,24606,649,2
35107,37461,1392,32222,1
25476,33649,8820,12744,1
14192,11911,26888,5142,4
13374,26086,33528,4300,4
21600,23968,10305,35945,4
12700,24681,37430,16300,4
32197,27720,15602,1464,1
36636,9576,30662,17979,2
8985,20930,29895,35150,1
7370,34322,32800,17058,4
611,25386,38851,31316,1
2053,23028,6582,5843,2
29170,19465,8086,3580,1
14950,2931,28495,18678,2
20070,11118,38053,22366,1
13398,8974,12635,4406,4
26089,27558,29189,32196,1
11231,22329,18605,9718,4
16421,20882,24624,1375,1
34454,5129,14118,11972,2
33701,25409,14928,20231,1
3743,36555,30713,17898,4
38205,35794,10479,23900,2
632,38869,26998,32816,3
37469,19289,35227,2150,1
8030,28456,2808,21631,4
29845,31458,17073,7313,3
15733,5804,6675,23054,4
