player_1,player_2,player_3,player_4,winner
4372,16380,26066,32040,1
35797,10333,38191,23933,1
9643,17830,31453,11226,1
14240,26853,5190,11995,3
13469,33582,8977,29128,1
22398,36715,15639,18525,1
17222,24654,32797,34444,1
12658,37424,1430,35171,1
30552,3668,20154,5876,1
7470,19454,38798,574,1
28346,21630,14944,2838,2
20901,8177,29875,2161,3
27678,23171,25349,6715,1
9643,18686,11116,22430,1
17884,3701,27616,5911,1
12538,16312,4498,13472,3
34485,26793,7320,5079,4
30606,35067,20234,20974,1
6731,23940,10374,35983,4
36623,29230,29924,15535,1
32935,17051,37302,14079,4
38221,2029,21648,8208,3
31431,38881,8807,14876,1
24558,33653,28472,26027,4
25360,722,2922,11816,4
19372,1409,23054,32165,1
17979,22446,18551,9695,4
10443,28325,35844,21714,3
26859,5138,34326,14135,2
11188,20218,5788,30675,1
23156,38078,23914,8080,3
11866,32921,38941,17167,4
33553,8935,4347,13421,3
36584,24664,31475,35093,1
6749,2147,2846,20808,3
3537,29787,27690,25356,1
1404,37443,12593,26036,4
14888,29210,15600,7491,1
19299,675,32064,16284,1
23851,35878,28398,2061,2
10445,8086,38246,14869,1
16318,12563,26235,4400,4
21719,20973,15667,29170,1
23087,24575,25316,31485,1
11800,5195,34404,14053,2
2862,29813,35208,7335,1
6558,38906,37385,36588,1
32112,1416,33550,13320,4
8991,5912,3537,32794,1
19299,18529,17867,9588,4
27602,654,22380,30659,3
20059,17099,11118,26888,1
4493,13336,16292,26244,1
23851,23086,10499,35786,4
26912,14052,5117,722,3
17055,7384,11957,38804,1
18687,11227,9589,17962,3
12593,33683,32121,8994,1
34448,25296,20985,14860,1
2846,38197,2193,21711,4
32976,20070,27616,19464,1
5782,30566,36579,22366,4
29980,24736,35039,29212,1
8232,1425,37318,6592,4
15575,3672,31290,28477,4
23871,21697,35989,6602,3
22355,30658,18629,9622,4
16349,32096,12737,4392,4
17146,14223,11917,5086,4
11052,5898,36674,17942,4
33649,1286,37378,13362,4
8866,24652,14860,26231,4
7312,26994,34370,32802,2
31473,20155,29791,3545,4
19396,2070,38893,35165,4
27677,38216,28309,25328,1
20786,645,23225,8226,2
15538,2927,10417,29225,3
4309,33632,32184,13398,1
14071,34434,26913,5110,4
17130,14830,32939,11821,1
16445,37356,1321,26045,4
12570,35173,29086,8897,1
2888,35919,23230,6716,2
36676,18558,17806,9610,4
667,5903,7491,29824,3
38899,3655,27601,20929,1
2046,23829,28422,20143,2
25281,30555,8114,24589,1
19431,21620,22359,11096,3
15716,10440,38206,31488,2
5031,34304,11942,26805,1
35935,10332,38145,23924,1
14066,38968,659,17191,1
11051,17966,9527,22344,3
18728,36664,5928,19457,1
30748,3601,27624,24583,1
32914,35059,20902,7393,1
8865,26131,4375,16498,3
31289,1446,14819,29783,1
2027,21640,37417,23207,2
25413,28352,32179,29077,1
20121,33618,13454,8178,3
15659,6634,12711,2990,4
