player_1,player_2,player_3,player_4,winner
17905,18621,9576,11199,3
22283,3542,31437,27664,1
16386,13387,4311,26201,3
23241,35930,20952,23776,2
30713,5977,24742,29968,1
6663,10451,25295,38921,2
36645,19372,29158,593,1
38058,21671,37325,8805,2
35131,2249,1319,32037,1
8048,2981,7335,33658,2
14856,28467,32921,17163,2
20208,12594,34385,26986,2
15529,14077,11912,5105,1
5075,14157,11879,34296,1
26971,25490,525,32964,1
17159,20192,38837,29917,1
16413,33747,4321,26184,3
6747,35841,23980,10280,2
36692,9728,18674,17798,2
7375,19355,20926,15534,1
3566,22448,27633,11138,2
5910,31405,37498,30640,4
2136,21719,28400,23228,2
8105,29159,38157,2837,4
14877,8928,12649,35238,1
24624,32158,13362,1451,3
5028,26974,17060,14103,1
35925,23090,2129,10375,1
23808,2828,8070,6626,1
16308,32225,4386,8932,3
11053,22487,9715,17833,3
21718,24720,15730,28313,1
11874,529,34445,32970,1
30541,18646,27651,31358,2
33623,37392,13291,14828,3
38985,29922,29187,7490,4
19377,36531,1398,35205,2
20988,5835,12657,25386,4
20231,3550,26067,38156,3
22488,9563,17929,18669,2
10367,23941,35873,15615,3
11045,3525,30537,31355,1
8818,4369,12625,13322,2
5878,20144,36708,29819,3
38223,23033,21530,29043,3
1484,33607,32184,26135,4
37322,7476,27706,16313,4
2231,2889,28293,631,2
35049,6667,19477,32832,1
14828,11993,8240,34496,3
24729,17167,25402,14173,1
20858,26974,38932,5219,4
4280,26098,16290,1456,1
9574,17813,19386,22437,1
13439,5778,12601,37341,1
14026,5065,606,11984,2
17059,26925,38984,34297,2
32168,7324,33545,27694,3
8832,3749,24736,35037,1
29886,32841,25373,31285,2
29068,30619,8084,2039,1
14843,35789,23776,23217,2
20825,2793,38171,28288,1
20147,18646,6714,36588,1
15544,21559,10490,11041,3
17989,11182,9602,18621,3
30621,35232,22398,5862,3
36701,25397,3625,20224,1
7293,26901,14185,5212,4
532,17139,11876,34393,2
1288,16437,13334,4418,4
31488,29778,19277,14863,1
37457,12620,26112,8844,3
2229,35869,23908,21633,2
29162,33687,15672,38196,2
24560,32158,8153,28394,2
27729,38846,6530,2782,1
20807,10375,32948,23151,3
9553,11048,3632,36720,1
5239,26957,14195,20198,1
23888,21565,35962,23207,3
17813,18638,29075,5790,1
10499,15689,2862,6684,1
22279,19417,8072,31482,1
17130,11829,34455,14848,1
30551,25347,38840,24567,1
748,29898,32976,38060,3
2212,37367,8925,28435,4
35075,1405,7479,32036,1
20922,33637,26213,12653,1
27556,16302,13459,4498,1
4358,13492,8806,26131,1
9594,31485,30712,22382,1
17808,19419,3645,18689,1
14157,17058,11942,5063,4
10279,23234,2998,35980,4
11146,27526,35154,37281,1
12633,16277,1437,695,2
33664,32069,29061,28448,1
36572,14940,20906,32841,1
5879,29956,20120,34298,1
2059,6547,15661,23795,4
8114,38221,24670,21630,4
25470,38818,7494,26809,4
