player_1,player_2,player_3,player_4,winner
4336,26175,12671,13487,1
35903,23166,10322,23996,1
21562,2964,20814,14877,1
11991,26957,5065,14208,3
34288,546,29800,17217,4
33579,8919,24645,16461,4
6599,28276,20214,38785,1
5850,30612,11042,9724,4
1331,29165,25337,32143,4
37437,8182,31470,7364,1
19484,35123,18586,17841,4
15739,38113,3587,32889,2
27666,2180,36604,22291,4
10295,23099,23790,35970,4
21678,2992,38196,28357,1
16483,13391,33591,4396,4
12541,32036,8945,26166,4
18715,17793,22457,9690,4
11829,14200,5157,26845,3
6702,14927,35095,2144,1
3720,11125,30742,31441,2
29955,32929,17153,34451,3
24730,20976,1420,29078,3
25346,7363,38906,717,2
20173,19392,37367,27736,3
15698,36678,5943,8062,4
9559,17789,18572,11170,1
5196,558,14203,11954,1
13498,4459,26187,29222,2
10467,6598,23951,35996,4
16278,12695,33637,20817,1
21695,38223,28468,23099,1
17082,29817,26911,7333,3
34441,15719,38817,25492,1
32902,35028,20080,27592,1
3550,22333,30713,19331,2
8897,37309,32045,14921,3
5964,36642,31485,8204,2
1349,2232,24526,2895,1
13329,33678,4436,26193,3
11188,9695,17936,18529,2
17035,32890,14079,5136,4
12615,32129,16343,20061,3
7480,38977,15565,26865,4
28454,35824,10375,23956,2
37414,1277,8957,19393,3
31329,22398,5856,30747,2
29823,27711,35081,11938,4
29069,24538,2170,542,1
8048,23200,21534,38180,3
25399,14868,6742,34486,4
20900,3670,2818,36726,1
4315,13405,33620,26075,1
10452,2981,23776,35969,4
21568,6579,14838,28416,1
11099,22283,9570,3602,3
23137,8248,27584,2248,1
32069,16299,29175,8886,2
36644,30747,17786,35202,3
545,14077,5045,32878,3
38236,29883,7334,20222,1
31485,5797,18608,19466,3
25356,17238,26941,38843,3
15530,1423,34283,24536,1
20888,12688,11843,37497,3
14088,5175,17090,26834,2
11829,29982,32825,34372,1
2959,23866,10325,35901,4
32057,26121,33545,4453,4
36623,9565,22325,17863,2
8795,16349,37297,13482,4
28288,23086,21565,2126,3
5849,11224,30739,27565,2
38098,6694,8145,14950,2
38780,31376,542,7452,4
29184,12670,15704,1472,2
24739,3574,19499,20192,1
25323,18554,35217,20929,1
5136,14192,32944,26859,1
35917,23117,10311,21572,1
23846,2849,28355,35221,1
30554,18596,36694,9748,4
6561,38082,14900,591,1
31369,20893,3743,17942,4
2157,37356,25373,1460,1
29192,13365,4485,12560,3
8125,32203,19397,5841,1
24582,26027,16422,8780,2
20114,34450,33687,7420,3
15535,11927,29972,11141,1
27747,17159,38878,22485,4
4319,12573,13335,26135,1
14114,5060,17092,26928,2
22332,9740,11039,17850,2
18736,19350,36628,3696,1
30541,20233,5984,31346,1
32805,11844,29788,711,2
7288,34382,2124,35221,2
28498,23242,23944,35839,4
38949,25449,1290,8207,1
24662,32026,8894,16406,4
14887,2876,10499,21719,3
27720,20883,38056,29099,1
15602,37423,6611,33650,3
