player_1,player_2,player_3,player_4,winner
9554,36617,17980,22291,1
5206,26857,27677,14168,1
26027,12540,4294,13475,3
16371,8920,33671,1456,1
11916,34354,31330,17083,4
32879,632,5942,38952,1
7408,29821,28341,25349,1
3637,35097,18576,11069,4
37303,14953,32079,20890,3
8189,10295,35952,23043,3
29106,2096,6588,15529,1
24612,38127,2901,19289,1
20092,21654,23785,30542,1
13391,33627,12596,4421,4
23871,2168,23128,35856,4
26178,32029,8951,37365,1
10451,8144,2800,21666,1
16420,1383,24594,27612,1
11109,9652,17802,30580,2
18747,36747,22317,31324,3
28355,19400,38123,6732,4
5993,29117,3687,35164,3
38794,5157,11781,26951,2
25468,14091,7357,17069,2
14955,618,15691,29886,1
20029,32905,20992,34418,1
5126,14138,26879,34291,1
4423,8939,16370,12542,1
13341,1343,33551,32195,1
26080,37315,20034,20863,1
22373,18612,30694,9591,4
11053,3656,5934,17841,4
36651,14952,35179,31356,1
38065,10356,35975,23956,3
38917,11894,17134,7408,3
29027,32792,15643,19466,1
29994,6706,640,2176,3
25475,23117,27741,28346,1
24571,21670,8137,2946,1
14137,17069,11875,5086,4
17898,9636,20878,22384,2
16425,26191,13303,4324,4
18633,30716,14835,11161,4
12653,32039,8784,1443,1
33631,24590,37489,29248,1
6698,23789,35821,2865,3
32784,25306,34286,26950,4
634,20053,38898,7361,4
31398,3599,8182,36561,4
29894,35065,2109,19388,1
15728,10322,21723,28433,2
27556,5796,23105,38178,2
4317,32094,14847,13420,1
17793,9712,11083,5859,2
16305,37372,25447,26067,4
17050,26829,11917,5091,4
23151,23941,21677,35795,4
33675,20865,19429,12537,4
36527,22363,18546,20074,2
7409,34478,35106,14224,4
731,29992,31289,32864,4
1476,15562,38187,8875,4
2139,2830,6610,10499,4
38837,8134,28461,24638,1
27741,3663,30657,29170,3
35867,21690,23029,23931,1
10374,6588,2853,38110,1
11867,26940,17042,5154,4
12558,13306,4336,16418,3
34343,654,32779,14239,4
32114,26104,1417,33642,2
28406,20953,20138,15645,1
5973,17849,9694,36559,3
2132,25354,29090,27579,1
31443,22468,11051,3582,2
8217,19484,29794,37453,1
14793,38887,35222,8958,1
24742,30664,18646,7392,1
5176,11794,14208,26824,1
13487,4360,8975,16400,2
21607,6607,23874,35862,4
12623,26126,24527,37459,2
33573,29162,20026,25284,1
34430,608,20784,17147,4
30717,22432,18696,9537,4
32040,19299,27623,14797,1
36535,11174,3591,17856,4
32992,38927,35085,29970,1
7474,8051,2168,38218,1
1471,31495,2964,28349,1
15703,5958,23112,10299,4
10340,35784,23962,21624,2
11203,18586,3575,9588,4
17035,14229,5224,26871,3
11812,34451,15537,38869,1
33696,4348,26166,13380,2
6606,27685,2923,23071,4
32213,12696,1485,16420,4
5786,31282,24581,17921,4
8209,25381,28322,38122,3
29905,32967,14801,8940,2
19296,35117,29240,22314,4
20096,666,37493,36662,3
20881,7373,2149,30715,2
