player_1,player_2,player_3,player_4,winner
4476,24570,16278,26046,1
13492,14979,32146,8886,1
23851,2898,10342,35972,4
21558,6707,8121,23120,1
12732,2082,1479,37333,1
18735,30711,9658,17842,3
33641,38162,15535,29202,1
32918,26989,14029,5144,4
36728,3526,22363,11043,3
5972,581,31468,19354,1
29813,17099,38898,11815,2
35110,28444,27526,20117,1
20783,34469,25485,7444,2
9708,11228,17929,30672,1
5053,32826,17095,11816,1
14221,7341,20200,34345,1
23795,35984,10376,21710,2
26871,27585,29225,561,1
22324,36644,18730,19378,1
23218,38092,2803,2149,1
33702,4462,13377,16311,2
6621,14824,28324,8124,1
38925,24562,31481,29838,1
35026,37487,3742,20915,3
25302,12646,1305,8776,1
15622,26163,5986,32222,1
26105,4428,16355,13418,2
10306,23783,35951,28485,3
12626,32203,15691,29069,1
33683,1379,8066,20093,1
30659,20867,17859,9622,4
6711,23091,21596,27613,3
32972,26860,14161,5068,4
7493,34438,17183,11830,3
8991,37423,29983,35093,1
5996,25460,11154,22348,4
734,14846,38066,38778,1
2171,2844,36556,31374,2
19397,24593,18634,3618,3
4335,13430,27536,33743,1
9711,17798,31478,22407,1
14135,5116,26938,17105,2
23982,6749,35875,21644,3
26038,12570,20788,37282,1
11141,30632,35174,18666,1
16333,32158,14905,24650,1
1286,8996,38869,20078,2
2180,38124,10380,2779,3
8074,15594,23137,25380,3
29994,34486,7324,11914,4
29216,36624,533,5932,1
19432,32896,28289,3580,4
9564,18718,36635,17800,1
22425,30616,35126,11049,1
21526,8131,35934,10276,3
23088,15687,23862,2840,3
3580,5896,25409,31343,1
38025,20953,6740,24629,3
707,14231,26967,5045,4
2065,38840,28452,29239,3
37308,16296,12599,4352,4
19299,1392,29965,32226,1
14866,8904,34427,32782,1
20164,7396,33686,13439,4
27534,17068,11878,26047,1
4369,16496,26191,13358,1
5212,14195,15542,26876,1
10375,6579,35975,28435,3
23133,2063,23941,14950,3
30623,3526,17998,9711,4
34490,32988,8248,17126,4
7423,663,29093,11904,4
31421,5921,22437,11197,3
29936,38972,38095,20936,2
35128,19294,18550,37362,3
24636,12716,36577,33532,2
25292,27633,2791,1318,1
20162,8805,21633,32083,4
14156,11815,5242,34326,3
22391,30583,9719,17962,3
10367,6598,23934,35797,4
26814,38876,7379,568,1
17231,29804,29189,25278,1
23247,28291,21583,2988,3
33683,4363,13452,12715,2
32087,37437,26089,8999,3
36648,3548,18719,11216,4
32936,20807,35187,15541,1
31372,5811,8243,19366,2
14833,2053,38031,24590,3
20128,27550,16385,1387,3
22410,9594,17914,30701,2
26778,14079,7276,5234,4
17175,11828,15533,34481,1
21711,35990,23820,10340,2
11050,3608,5862,36739,1
18626,20246,35244,19418,1
33573,29238,4496,16447,3
28278,2988,23199,38047,3
1331,29878,13298,32238,3
37381,8231,26160,8952,3
38801,32947,14924,25315,2
31488,2240,6577,27562,1
24642,624,12695,20985,3
