player_1,player_2,player_3,player_4,winner
4321,13443,33677,16460,1
11138,22380,17956,9639,4
12544,26139,32139,8805,2
11809,17197,5230,14179,3
36708,5892,30572,18530,4
1333,29063,20191,24631,1
38208,35996,10307,23039,2
530,27684,26974,34356,3
37276,2051,20946,19426,1
31337,28394,25338,3634,4
35145,2933,29814,8091,1
14966,23957,38792,6536,2
15577,21659,32917,7290,2
9540,3693,11228,22367,1
14233,633,26928,5126,4
17823,35237,30578,18724,1
17173,29829,11970,34277,1
16461,33601,13446,4400,4
2778,23855,38047,35910,4
36563,20935,19461,5906,1
6680,21612,15576,10316,4
8938,1366,26162,32130,3
31318,25306,29085,20117,1
37436,8145,12705,14978,3
24603,2039,38994,32987,1
27727,28315,7436,23147,1
23819,35908,21645,23056,2
12536,4476,37398,13367,2
33628,26095,29166,16459,2
32066,20937,24662,8905,1
6666,10318,14890,2933,2
28418,31349,20074,38079,1
5923,17848,18526,9709,4
1481,38963,29857,25297,1
8201,3613,590,2174,4
35232,22377,32951,30570,2
19471,11033,34310,36525,2
27639,17230,26822,7385,1
15571,14170,5216,11911,1
14178,5116,34329,17188,2
23828,38145,35860,10397,3
13338,12526,4357,37333,3
22477,11249,17866,9730,4
16412,33648,26035,29228,3
18676,30550,35089,36611,1
11922,26814,38937,7420,2
32838,736,20188,15578,1
5836,20806,8075,3683,4
31279,25377,1439,27543,1
24648,32098,8943,28478,2
14869,2087,21538,23203,3
19402,29818,2997,6682,1
5214,32827,26992,14199,1
22299,5929,9678,17955,3
26191,13360,8784,4396,4
11135,31418,18533,30725,1
16452,12589,1488,20048,1
33536,24574,29043,14827,1
34307,726,11822,17090,4
32161,15596,3659,25344,1
7437,20844,36733,29999,1
28491,23937,35802,23056,3
38202,27697,10356,6681,3
37323,19412,2963,8131,1
38921,35145,21534,2236,1
4437,32060,26172,16476,1
13470,19495,12738,33711,1
23791,35848,2232,23093,2
21656,10431,27716,6618,2
32909,17056,14143,5046,4
3677,9669,22483,17969,2
38240,2970,20951,28464,2
535,11930,26852,34363,3
38963,8039,7420,15703,3
37477,35188,1328,8783,4
29869,31461,25320,24745,1
14833,30745,29225,5978,1
20102,11149,36582,18605,1
5213,15558,34462,11920,1
14148,20085,19406,32910,1
13432,12746,4293,16319,3
26834,27615,8166,7342,1
17082,14922,29101,744,1
11107,35080,22290,9583,4
23026,35856,10391,38032,2
18717,1453,30680,17901,4
3535,8926,37404,36603,4
5795,32066,28309,24632,1
31425,6725,2876,29916,1
25429,21666,33569,38861,4
20852,23931,26223,2238,1
4484,13392,12526,26095,1
22312,9530,18657,17975,2
16326,29158,33632,1381,1
11936,32842,5171,534,3
23070,35949,10460,21534,2
34494,7435,14211,38789,3
36548,11209,35041,30558,2
32212,20998,15625,37355,1
3729,31497,25411,19446,1
8949,27567,8162,24737,1
28476,23838,2040,2994,2
5937,14834,17125,38202,1
20152,29979,26790,6682,1
