player_1,player_2,player_3,player_4,winner
4395,32136,13365,26242,1
9612,17909,22486,11163,1
5072,11834,14034,26828,1
16303,29140,33663,12699,1
18723,36612,31413,30565,1
23117,23979,35976,21705,3
7438,34470,17230,25489,3
28469,10329,38083,2998,2
1379,14877,20188,8890,4
2053,6728,15571,20877,2
8211,29946,35235,24629,1
19365,5825,38901,3608,4
27707,32975,646,37440,1
35988,10482,23829,14963,1
9591,17965,35213,22366,1
17178,14142,5129,26869,3
21673,2972,6595,15640,1
11031,3598,19390,18642,1
23088,38077,28341,20948,1
33607,4433,13306,12599,2
30545,31445,29895,5910,1
36726,27619,38925,20145,1
8960,24535,26152,32136,3
37311,686,16413,1435,3
8134,32936,2139,29183,3
25400,11786,34483,7305,2
5063,11914,26967,17124,1
4315,1330,26170,13319,1
14110,32944,599,20878,1
16335,20114,33700,12699,1
21527,35866,23979,23187,2
18586,9728,22424,30745,2
34391,7439,25384,19416,1
6714,15721,10287,2838,3
3558,17921,36596,35177,2
37431,29803,8923,32158,4
8076,38867,2175,28488,4
24629,31359,14908,29052,4
27747,11055,5788,38122,2
35946,10385,23957,2877,1
9576,18654,22296,17804,1
16489,32036,4456,13420,3
11865,14141,5186,17034,3
12570,20139,26209,33649,3
34303,26984,32966,20796,2
6691,21570,28315,8075,2
36740,5833,11156,30715,3
3544,27746,35049,19421,1
7451,549,29943,15639,1
1392,25372,8921,29131,3
38195,23199,2165,14994,2
31315,38846,37471,24536,1
5206,17167,11815,32956,1
14150,34381,552,7373,1
13357,4313,12604,26133,2
26807,25359,24709,38914,1
16360,29161,8792,32045,1
30710,9740,22327,17920,2
33574,19325,1485,20865,1
2938,35924,21614,23184,2
37332,8237,35232,15671,1
2154,23829,6623,38204,2
31462,11194,18673,5804,2
29907,28353,3558,27579,1
20052,10380,36661,14861,1
9721,17903,11167,5899,1
4494,8919,16389,12579,1
13474,29134,29808,32144,1
10444,21584,35822,23826,3
26176,20080,2201,1420,1
33632,19284,28433,37444,1
2902,6542,23154,38219,3
31438,22305,18747,20845,2
38866,17072,14071,5178,4
35049,3684,30615,25388,3
14791,8038,7396,24612,2
27592,571,36708,32918,3
15662,11831,34373,26792,1
23835,23064,35963,14988,3
17882,18674,22334,9674,4
16332,33711,13293,4348,4
21721,2860,10370,20802,3
12593,1423,26182,37414,3
34377,5248,11783,14066,2
32238,27676,20146,24666,1
6593,28472,38220,25427,1
3686,19489,30535,11170,4
8870,15591,29954,31309,1
8143,2041,38818,5895,2
29037,32895,7462,583,1
35197,26880,36525,17067,3
5080,14105,19294,17111,1
4423,33647,26106,13461,1
11785,26786,14860,25486,2
12654,8838,1290,16288,4
32128,24536,28446,37464,1
6593,23835,35841,38148,3
574,34436,36631,20946,2
5775,11163,17793,9610,4
38983,32898,30578,15622,2
2060,10364,21526,8198,2
29788,7313,2810,35085,2
29069,20078,18549,31400,1
27669,23215,22425,3548,3
