player_1,player_2,player_3,player_4,winner
23890,10351,35970,2804,3
14058,5095,26962,17166,2
17964,9737,22375,18679,2
26174,13390,1437,4325,4
16486,8807,24708,32169,1
12588,20085,27565,29116,1
33717,20971,15722,19317,1
32879,7368,34487,11873,4
715,29886,38942,2229,1
37482,31295,8063,5860,1
35208,30704,11028,36700,3
14977,23084,21526,6631,3
25426,38071,28472,3711,1
17779,9701,30697,11207,2
14201,729,5063,17135,3
26929,29883,32795,11974,1
16449,33650,4383,13300,3
23106,23870,35822,10405,3
18696,22377,31461,3544,2
34391,25431,27725,20234,1
36526,20850,14853,5872,1
7494,24594,29106,19286,1
38792,37303,1413,38126,1
35123,2148,28307,6749,1
8218,21648,2852,32143,2
15550,8968,12610,26071,1
10405,35884,23944,21570,2
11125,18720,9711,5963,3
23109,8188,28417,2891,1
11825,14149,34313,5201,4
30666,35106,17962,31442,3
33628,26212,12735,4498,4
6732,27630,38047,15569,1
3671,37333,22487,19486,3
2151,679,20810,25385,1
38799,26892,32981,7355,2
29955,17060,24560,29095,2
14864,32112,8792,1363,1
20120,16430,36623,13304,4
17793,18584,30616,9557,4
26860,7326,5053,530,3
22473,3576,25429,11148,1
10435,38190,35982,23966,3
17147,14863,14076,38882,3
2948,2045,21666,23144,3
36632,5984,29230,19435,1
32070,13360,4400,12699,3
32887,24670,11815,29853,3
28346,8070,6747,15644,3
31495,37298,33565,27582,1
35109,1456,34430,20155,1
20940,16361,26138,8834,1
22324,36707,18611,9646,4
11115,27681,30706,17886,4
11980,34425,5214,14215,3
12691,26240,16357,4433,4
23154,35943,28322,20125,2
2799,23983,2176,19371,2
32182,15571,8853,13362,4
32948,29809,26901,17036,3
7396,25350,38967,664,1
37291,38122,1336,33694,4
29085,6609,35220,24629,1
14912,10440,8195,31458,2
20884,21575,5996,3571,1
9692,30585,22382,17827,1
23190,23996,8178,35945,4
11917,5121,26889,7473,2
33616,26072,4297,12526,3
32884,14160,17049,15606,2
8954,32065,13433,29221,3
28380,10367,14791,2981,2
717,29923,34491,27642,3
5966,36590,31479,11237,4
1443,35208,16482,24718,3
38883,2245,25344,38242,1
19406,6697,20145,18550,4
20928,21653,37304,3560,1
5159,14131,32889,26944,1
4372,33659,13334,1403,1
17898,9595,18726,35064,2
22428,36666,30670,27580,1
10419,35834,21606,23784,2
11222,31423,3587,20973,1
12565,32247,26096,37472,3
34346,17052,29856,11834,2
7488,15550,19332,38881,1
652,29052,2249,14877,1
25330,28285,5892,8197,1
24670,8996,16424,38190,3
20149,23153,6536,2888,1
23985,10341,35892,23245,3
22398,17989,9719,36586,3
17163,11833,5245,7390,3
11186,18576,5993,31407,1
33597,4292,16374,26055,2
32911,34375,14089,29825,3
3659,30619,15667,35149,2
8975,13306,12642,32246,2
1319,37318,25366,29233,1
2046,24636,21528,2783,3
14987,19280,28325,6726,4
20932,692,26946,27532,3
20214,38813,38199,8120,1
